square_id,cluster_k4,cluster_label
1025,0,Low activity / peripheral
1026,0,Low activity / peripheral
1027,0,Low activity / peripheral
1028,0,Low activity / peripheral
1029,0,Low activity / peripheral
1030,0,Low activity / peripheral
1031,0,Low activity / peripheral
1032,0,Low activity / peripheral
1033,0,Low activity / peripheral
1034,0,Low activity / peripheral
1035,0,Low activity / peripheral
1036,0,Low activity / peripheral
1037,0,Low activity / peripheral
1038,0,Low activity / peripheral
1039,0,Low activity / peripheral
1040,0,Low activity / peripheral
1041,0,Low activity / peripheral
1042,0,Low activity / peripheral
1043,0,Low activity / peripheral
1044,0,Low activity / peripheral
1045,2,Moderate activity
1046,1,Urban mixed-use
1047,1,Urban mixed-use
1048,1,Urban mixed-use
1049,1,Urban mixed-use
1050,1,Urban mixed-use
1051,1,Urban mixed-use
1052,1,Urban mixed-use
1053,1,Urban mixed-use
1054,2,Moderate activity
1055,1,Urban mixed-use
1056,2,Moderate activity
1057,2,Moderate activity
1058,2,Moderate activity
1059,2,Moderate activity
1060,2,Moderate activity
1061,2,Moderate activity
1062,2,Moderate activity
1063,2,Moderate activity
1064,2,Moderate activity
1065,2,Moderate activity
1066,2,Moderate activity
1067,2,Moderate activity
1068,2,Moderate activity
1069,2,Moderate activity
1070,2,Moderate activity
1071,2,Moderate activity
1072,0,Low activity / peripheral
1073,0,Low activity / peripheral
1074,0,Low activity / peripheral
1075,2,Moderate activity
1076,0,Low activity / peripheral
1077,0,Low activity / peripheral
1078,0,Low activity / peripheral
1079,0,Low activity / peripheral
1080,0,Low activity / peripheral
1081,0,Low activity / peripheral
1082,0,Low activity / peripheral
1083,0,Low activity / peripheral
1084,0,Low activity / peripheral
1085,0,Low activity / peripheral
1086,0,Low activity / peripheral
1087,0,Low activity / peripheral
1088,0,Low activity / peripheral
1089,0,Low activity / peripheral
1090,0,Low activity / peripheral
1091,0,Low activity / peripheral
1092,0,Low activity / peripheral
1093,0,Low activity / peripheral
1094,0,Low activity / peripheral
1095,0,Low activity / peripheral
1096,0,Low activity / peripheral
1097,2,Moderate activity
1098,2,Moderate activity
1099,2,Moderate activity
1100,2,Moderate activity
1101,0,Low activity / peripheral
1102,0,Low activity / peripheral
1103,0,Low activity / peripheral
1104,0,Low activity / peripheral
1105,0,Low activity / peripheral
1106,0,Low activity / peripheral
1107,0,Low activity / peripheral
1108,0,Low activity / peripheral
1109,0,Low activity / peripheral
1110,0,Low activity / peripheral
1111,0,Low activity / peripheral
1112,0,Low activity / peripheral
1113,0,Low activity / peripheral
1114,0,Low activity / peripheral
1115,0,Low activity / peripheral
1116,0,Low activity / peripheral
1117,0,Low activity / peripheral
1118,0,Low activity / peripheral
1119,0,Low activity / peripheral
1120,0,Low activity / peripheral
1121,0,Low activity / peripheral
1122,0,Low activity / peripheral
1123,0,Low activity / peripheral
1124,0,Low activity / peripheral
1125,0,Low activity / peripheral
1126,0,Low activity / peripheral
1127,0,Low activity / peripheral
1128,0,Low activity / peripheral
1129,0,Low activity / peripheral
1130,0,Low activity / peripheral
1131,2,Moderate activity
1132,0,Low activity / peripheral
1133,0,Low activity / peripheral
1134,0,Low activity / peripheral
1135,0,Low activity / peripheral
1136,0,Low activity / peripheral
1137,0,Low activity / peripheral
1138,0,Low activity / peripheral
1139,0,Low activity / peripheral
1140,0,Low activity / peripheral
1141,0,Low activity / peripheral
1142,0,Low activity / peripheral
1143,0,Low activity / peripheral
1144,0,Low activity / peripheral
1145,0,Low activity / peripheral
1146,1,Urban mixed-use
1147,1,Urban mixed-use
1148,1,Urban mixed-use
1149,1,Urban mixed-use
1150,1,Urban mixed-use
1151,1,Urban mixed-use
1152,1,Urban mixed-use
1153,1,Urban mixed-use
1154,2,Moderate activity
1155,2,Moderate activity
1156,2,Moderate activity
1157,2,Moderate activity
1158,2,Moderate activity
1159,2,Moderate activity
1160,2,Moderate activity
1161,2,Moderate activity
1162,2,Moderate activity
1163,2,Moderate activity
1164,2,Moderate activity
1165,2,Moderate activity
1166,2,Moderate activity
1167,2,Moderate activity
1168,2,Moderate activity
1169,2,Moderate activity
1170,2,Moderate activity
1171,2,Moderate activity
1172,0,Low activity / peripheral
1173,0,Low activity / peripheral
1174,0,Low activity / peripheral
1175,0,Low activity / peripheral
1176,0,Low activity / peripheral
1177,0,Low activity / peripheral
1178,0,Low activity / peripheral
1179,0,Low activity / peripheral
1180,0,Low activity / peripheral
1181,0,Low activity / peripheral
1182,0,Low activity / peripheral
1183,0,Low activity / peripheral
1184,0,Low activity / peripheral
1185,0,Low activity / peripheral
1186,0,Low activity / peripheral
1187,0,Low activity / peripheral
1188,0,Low activity / peripheral
1189,0,Low activity / peripheral
1190,0,Low activity / peripheral
1191,0,Low activity / peripheral
1192,0,Low activity / peripheral
1193,0,Low activity / peripheral
1194,0,Low activity / peripheral
1195,0,Low activity / peripheral
1196,0,Low activity / peripheral
1197,2,Moderate activity
1198,2,Moderate activity
1199,2,Moderate activity
1200,2,Moderate activity
1201,0,Low activity / peripheral
1202,0,Low activity / peripheral
1203,0,Low activity / peripheral
1204,0,Low activity / peripheral
1205,0,Low activity / peripheral
1206,0,Low activity / peripheral
1207,0,Low activity / peripheral
1208,0,Low activity / peripheral
1209,0,Low activity / peripheral
1210,0,Low activity / peripheral
1211,0,Low activity / peripheral
1212,0,Low activity / peripheral
1213,0,Low activity / peripheral
1214,0,Low activity / peripheral
1215,0,Low activity / peripheral
1216,0,Low activity / peripheral
1217,0,Low activity / peripheral
1218,0,Low activity / peripheral
1219,0,Low activity / peripheral
1220,0,Low activity / peripheral
1221,0,Low activity / peripheral
1222,0,Low activity / peripheral
1223,0,Low activity / peripheral
1224,0,Low activity / peripheral
1225,0,Low activity / peripheral
1226,0,Low activity / peripheral
1227,0,Low activity / peripheral
1228,0,Low activity / peripheral
1229,0,Low activity / peripheral
1230,0,Low activity / peripheral
1231,0,Low activity / peripheral
1232,0,Low activity / peripheral
1233,0,Low activity / peripheral
1234,0,Low activity / peripheral
1235,0,Low activity / peripheral
1236,0,Low activity / peripheral
1237,0,Low activity / peripheral
1238,0,Low activity / peripheral
1239,0,Low activity / peripheral
1240,0,Low activity / peripheral
1241,0,Low activity / peripheral
1242,0,Low activity / peripheral
1243,0,Low activity / peripheral
1244,0,Low activity / peripheral
1245,0,Low activity / peripheral
1246,1,Urban mixed-use
1247,1,Urban mixed-use
1248,1,Urban mixed-use
1249,1,Urban mixed-use
1250,1,Urban mixed-use
1251,3,High-activity core
1252,2,Moderate activity
1253,2,Moderate activity
1254,1,Urban mixed-use
1255,2,Moderate activity
1256,2,Moderate activity
1257,2,Moderate activity
1258,2,Moderate activity
1259,2,Moderate activity
1260,1,Urban mixed-use
1261,2,Moderate activity
1262,2,Moderate activity
1263,2,Moderate activity
1264,2,Moderate activity
1265,2,Moderate activity
1266,2,Moderate activity
1267,2,Moderate activity
1268,2,Moderate activity
1269,2,Moderate activity
1270,2,Moderate activity
1271,0,Low activity / peripheral
1272,0,Low activity / peripheral
1273,0,Low activity / peripheral
1274,0,Low activity / peripheral
1275,0,Low activity / peripheral
1276,0,Low activity / peripheral
1277,0,Low activity / peripheral
1278,0,Low activity / peripheral
1279,0,Low activity / peripheral
1280,0,Low activity / peripheral
1281,0,Low activity / peripheral
1282,0,Low activity / peripheral
1283,0,Low activity / peripheral
1284,0,Low activity / peripheral
1285,2,Moderate activity
1286,2,Moderate activity
1287,0,Low activity / peripheral
1288,0,Low activity / peripheral
1289,0,Low activity / peripheral
1290,0,Low activity / peripheral
1291,0,Low activity / peripheral
1292,0,Low activity / peripheral
1293,0,Low activity / peripheral
1294,0,Low activity / peripheral
1295,0,Low activity / peripheral
1296,0,Low activity / peripheral
1297,2,Moderate activity
1298,2,Moderate activity
1299,2,Moderate activity
1300,2,Moderate activity
1301,0,Low activity / peripheral
1302,0,Low activity / peripheral
1303,0,Low activity / peripheral
1304,0,Low activity / peripheral
1305,0,Low activity / peripheral
1306,0,Low activity / peripheral
1307,0,Low activity / peripheral
1308,0,Low activity / peripheral
1309,0,Low activity / peripheral
1310,0,Low activity / peripheral
1311,0,Low activity / peripheral
1312,0,Low activity / peripheral
1313,0,Low activity / peripheral
1314,0,Low activity / peripheral
1315,0,Low activity / peripheral
1316,0,Low activity / peripheral
1317,0,Low activity / peripheral
1318,0,Low activity / peripheral
1319,0,Low activity / peripheral
1320,0,Low activity / peripheral
1321,0,Low activity / peripheral
1322,0,Low activity / peripheral
1323,0,Low activity / peripheral
1324,0,Low activity / peripheral
1325,0,Low activity / peripheral
1326,0,Low activity / peripheral
1327,0,Low activity / peripheral
1328,0,Low activity / peripheral
1329,0,Low activity / peripheral
1330,0,Low activity / peripheral
1331,0,Low activity / peripheral
1332,0,Low activity / peripheral
1333,0,Low activity / peripheral
1334,0,Low activity / peripheral
1335,0,Low activity / peripheral
1336,0,Low activity / peripheral
1337,0,Low activity / peripheral
1338,0,Low activity / peripheral
1339,2,Moderate activity
1340,2,Moderate activity
1341,0,Low activity / peripheral
1342,0,Low activity / peripheral
1343,0,Low activity / peripheral
1344,0,Low activity / peripheral
1345,0,Low activity / peripheral
1346,1,Urban mixed-use
1347,1,Urban mixed-use
1348,1,Urban mixed-use
1349,1,Urban mixed-use
1350,1,Urban mixed-use
1351,1,Urban mixed-use
1352,2,Moderate activity
1353,2,Moderate activity
1354,2,Moderate activity
1355,2,Moderate activity
1356,2,Moderate activity
1357,2,Moderate activity
1358,2,Moderate activity
1359,2,Moderate activity
1360,0,Low activity / peripheral
1361,0,Low activity / peripheral
1362,0,Low activity / peripheral
1363,0,Low activity / peripheral
1364,2,Moderate activity
1365,2,Moderate activity
1366,2,Moderate activity
1367,2,Moderate activity
1368,2,Moderate activity
1369,2,Moderate activity
1370,2,Moderate activity
1371,0,Low activity / peripheral
1372,0,Low activity / peripheral
1373,0,Low activity / peripheral
1374,0,Low activity / peripheral
1375,0,Low activity / peripheral
1376,0,Low activity / peripheral
1377,0,Low activity / peripheral
1378,0,Low activity / peripheral
1379,0,Low activity / peripheral
1380,0,Low activity / peripheral
1381,0,Low activity / peripheral
1382,0,Low activity / peripheral
1383,0,Low activity / peripheral
1384,0,Low activity / peripheral
1385,2,Moderate activity
1386,2,Moderate activity
1387,2,Moderate activity
1388,2,Moderate activity
1389,0,Low activity / peripheral
1390,0,Low activity / peripheral
1391,0,Low activity / peripheral
1392,0,Low activity / peripheral
1393,0,Low activity / peripheral
1394,0,Low activity / peripheral
1395,0,Low activity / peripheral
1396,2,Moderate activity
1397,2,Moderate activity
1398,2,Moderate activity
1399,2,Moderate activity
1400,2,Moderate activity
1401,0,Low activity / peripheral
1402,0,Low activity / peripheral
1403,0,Low activity / peripheral
1404,0,Low activity / peripheral
1405,0,Low activity / peripheral
1406,0,Low activity / peripheral
1407,0,Low activity / peripheral
1408,0,Low activity / peripheral
1409,0,Low activity / peripheral
1410,0,Low activity / peripheral
1411,0,Low activity / peripheral
1412,0,Low activity / peripheral
1413,0,Low activity / peripheral
1414,0,Low activity / peripheral
1415,0,Low activity / peripheral
1416,0,Low activity / peripheral
1417,0,Low activity / peripheral
1418,0,Low activity / peripheral
1419,0,Low activity / peripheral
1420,0,Low activity / peripheral
1421,0,Low activity / peripheral
1422,0,Low activity / peripheral
1423,0,Low activity / peripheral
1424,0,Low activity / peripheral
1425,0,Low activity / peripheral
1426,0,Low activity / peripheral
1427,0,Low activity / peripheral
1428,0,Low activity / peripheral
1429,0,Low activity / peripheral
1430,0,Low activity / peripheral
1431,0,Low activity / peripheral
1432,0,Low activity / peripheral
1433,0,Low activity / peripheral
1434,0,Low activity / peripheral
1435,0,Low activity / peripheral
1436,0,Low activity / peripheral
1437,0,Low activity / peripheral
1438,0,Low activity / peripheral
1439,2,Moderate activity
1440,2,Moderate activity
1441,2,Moderate activity
1442,0,Low activity / peripheral
1443,2,Moderate activity
1444,2,Moderate activity
1445,2,Moderate activity
1446,2,Moderate activity
1447,2,Moderate activity
1448,2,Moderate activity
1449,2,Moderate activity
1450,2,Moderate activity
1451,2,Moderate activity
1452,1,Urban mixed-use
1453,2,Moderate activity
1454,2,Moderate activity
1455,2,Moderate activity
1456,2,Moderate activity
1457,2,Moderate activity
1458,2,Moderate activity
1459,2,Moderate activity
1460,0,Low activity / peripheral
1461,0,Low activity / peripheral
1462,0,Low activity / peripheral
1463,0,Low activity / peripheral
1464,0,Low activity / peripheral
1465,2,Moderate activity
1466,2,Moderate activity
1467,2,Moderate activity
1468,2,Moderate activity
1469,2,Moderate activity
1470,2,Moderate activity
1471,0,Low activity / peripheral
